schema_version,run_id,created_at_utc,runtime,versions_hash,prediction_date,as_of_date,data_snapshot_hash,config_hash,target_mode,band,imputed_features,macro_snapshot_hash,macro_history_mode,prediction,p_down,p_flat,p_up,model,record_id,kind,horizon_days,target_date,horizon,trading_days,current_close,signal,predicted_return,predicted_close,center_close,low_close,high_close,band_coverage,vol_model,model_mae,zero_baseline_mae,mae_diff_lo,mae_diff_hi,oof_slope,actual_open,actual_close,actual_return,actual_class,direction_correct,price_error,absolute_price_error,price_ape,return_error,interval_hit,center_price_error,log_loss,brier,status,is_prospective,actual_updated_at_utc
3,20260907T051544_df3e74473b82,2026-09-07T05:16:07.822717+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T051544_df3e74473b82:price:5,price,5,2026-09-11,1주일,5.0,66.0469970703125,없음,,,66.0469970703125,61.82402614100277,70.26996799962222,0.7689594356261023,simple,0.0400882667406854,0.0401692100307705,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T051544_df3e74473b82,2026-09-07T05:16:07.822717+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T051544_df3e74473b82:price:20,price,20,2026-10-02,1개월,20.0,66.0469970703125,없음,,,66.0469970703125,56.917557316720654,75.17643682390435,0.8097345132743363,simple,0.0772096071747123,0.0778663951176251,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T073541_e334156002b3,2026-09-07T07:36:00.763710+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,상승,0.3406844395516685,0.2632631241993292,0.3960524362490022,Logistic,20260907T073541_e334156002b3:direction:Logistic,direction,1,2026-09-07,,,,,,,,,,,,,,,,,66.73500061035156,67.2249984741211,0.01783580565448739,2.0,1.0,,,,,,,0.9262086617235106,0.5501260196765914,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T073541_e334156002b3,2026-09-07T07:36:00.763710+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T073541_e334156002b3:price:1,price,1,2026-09-07,1거래일,1.0,66.0469970703125,없음,,,66.0469970703125,64.28974153771014,67.80425260291486,0.7883597883597884,simple,0.0169789220269378,0.0170185534338604,0.0,0.0,0.0,66.73500061035156,67.2249984741211,0.01783580565448739,,,,,,,1.0,-1.1780014038085938,,,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T073541_e334156002b3,2026-09-07T07:36:00.763710+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T073541_e334156002b3:price:5,price,5,2026-09-11,1주일,5.0,66.0469970703125,없음,,,66.0469970703125,61.82402614100277,70.26996799962222,0.7689594356261023,simple,0.0400882667406854,0.0401692100307705,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T073541_e334156002b3,2026-09-07T07:36:00.763710+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T073541_e334156002b3:price:20,price,20,2026-10-02,1개월,20.0,66.0469970703125,없음,,,66.0469970703125,56.917557316720654,75.17643682390435,0.8097345132743363,simple,0.0772096071747123,0.0778663951176251,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T074106_09b9c5113293,2026-09-07T07:41:26.608834+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,상승,0.3406738706702482,0.2632672339839594,0.3960588953457923,Logistic,20260907T074106_09b9c5113293:direction:Logistic,direction,1,2026-09-07,,,,,,,,,,,,,,,,,66.73500061035156,67.2249984741211,0.01783580565448739,2.0,1.0,,,,,,,0.9261923531655274,0.5501131805379584,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T074106_09b9c5113293,2026-09-07T07:41:26.608834+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T074106_09b9c5113293:price:1,price,1,2026-09-07,1거래일,1.0,66.0469970703125,없음,,,66.0469970703125,64.28974153771014,67.80425260291486,0.7883597883597884,simple,0.0169789220393866,0.0170185534338604,0.0,0.0,0.0,66.73500061035156,67.2249984741211,0.01783580565448739,,,,,,,1.0,-1.1780014038085938,,,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T074106_09b9c5113293,2026-09-07T07:41:26.608834+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T074106_09b9c5113293:price:5,price,5,2026-09-11,1주일,5.0,66.0469970703125,없음,,,66.0469970703125,61.82402614100277,70.26996799962222,0.7689594356261023,simple,0.0400882667273755,0.0401692100307705,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T074106_09b9c5113293,2026-09-07T07:41:26.608834+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T074106_09b9c5113293:price:20,price,20,2026-10-02,1개월,20.0,66.0469970703125,없음,,,66.0469970703125,56.917557316720654,75.17643682390435,0.8097345132743363,simple,0.077209607160983,0.0778663951176251,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T081003_cd67d0a4d9e3,2026-09-07T08:10:25.031663+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,상승,0.3406844395516685,0.2632631241993292,0.3960524362490022,Logistic,20260907T081003_cd67d0a4d9e3:direction:Logistic,direction,1,2026-09-07,,,,,,,,,,,,,,,,,66.73500061035156,67.2249984741211,0.01783580565448739,2.0,1.0,,,,,,,0.9262086617235106,0.5501260196765914,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T081003_cd67d0a4d9e3,2026-09-07T08:10:25.031663+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T081003_cd67d0a4d9e3:price:1,price,1,2026-09-07,1거래일,1.0,66.0469970703125,없음,,,66.0469970703125,64.28974153771014,67.80425260291486,0.7883597883597884,simple,0.0169789220269378,0.0170185534338604,0.0,0.0,0.0,66.73500061035156,67.2249984741211,0.01783580565448739,,,,,,,1.0,-1.1780014038085938,,,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T081003_cd67d0a4d9e3,2026-09-07T08:10:25.031663+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T081003_cd67d0a4d9e3:price:5,price,5,2026-09-11,1주일,5.0,66.0469970703125,없음,,,66.0469970703125,61.82402614100277,70.26996799962222,0.7689594356261023,simple,0.0400882667406854,0.0401692100307705,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T081003_cd67d0a4d9e3,2026-09-07T08:10:25.031663+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T081003_cd67d0a4d9e3:price:20,price,20,2026-10-02,1개월,20.0,66.0469970703125,없음,,,66.0469970703125,56.917557316720654,75.17643682390435,0.8097345132743363,simple,0.0772096071747123,0.0778663951176251,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T110015_91da4c5b9254,2026-09-07T11:00:39.994036+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,상승,0.3406844395516685,0.2632631241993292,0.3960524362490022,Logistic,20260907T110015_91da4c5b9254:direction:Logistic,direction,1,2026-09-07,,,,,,,,,,,,,,,,,66.73500061035156,67.2249984741211,0.01783580565448739,2.0,1.0,,,,,,,0.9262086617235106,0.5501260196765914,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T110015_91da4c5b9254,2026-09-07T11:00:39.994036+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T110015_91da4c5b9254:price:1,price,1,2026-09-07,1거래일,1.0,66.0469970703125,없음,,,66.0469970703125,64.28974153771014,67.80425260291486,0.7883597883597884,simple,0.0169789220269378,0.0170185534338604,0.0,0.0,0.0,66.73500061035156,67.2249984741211,0.01783580565448739,,,,,,,1.0,-1.1780014038085938,,,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T110015_91da4c5b9254,2026-09-07T11:00:39.994036+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T110015_91da4c5b9254:price:5,price,5,2026-09-11,1주일,5.0,66.0469970703125,없음,,,66.0469970703125,61.82402614100277,70.26996799962222,0.7689594356261023,simple,0.0400882667406854,0.0401692100307705,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T110015_91da4c5b9254,2026-09-07T11:00:39.994036+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T110015_91da4c5b9254:price:20,price,20,2026-10-02,1개월,20.0,66.0469970703125,없음,,,66.0469970703125,56.917557316720654,75.17643682390435,0.8097345132743363,simple,0.0772096071747123,0.0778663951176251,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T110447_63ebb2b8ecfb,2026-09-07T11:05:08.842521+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,상승,0.3406844395516685,0.2632631241993292,0.3960524362490022,Logistic,20260907T110447_63ebb2b8ecfb:direction:Logistic,direction,1,2026-09-07,,,,,,,,,,,,,,,,,66.73500061035156,67.2249984741211,0.01783580565448739,2.0,1.0,,,,,,,0.9262086617235106,0.5501260196765914,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T110447_63ebb2b8ecfb,2026-09-07T11:05:08.842521+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T110447_63ebb2b8ecfb:price:1,price,1,2026-09-07,1거래일,1.0,66.0469970703125,없음,,,66.0469970703125,64.28974153771014,67.80425260291486,0.7883597883597884,simple,0.0169789220269378,0.0170185534338604,0.0,0.0,0.0,66.73500061035156,67.2249984741211,0.01783580565448739,,,,,,,1.0,-1.1780014038085938,,,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T110447_63ebb2b8ecfb,2026-09-07T11:05:08.842521+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T110447_63ebb2b8ecfb:price:5,price,5,2026-09-11,1주일,5.0,66.0469970703125,없음,,,66.0469970703125,61.82402614100277,70.26996799962222,0.7689594356261023,simple,0.0400882667406854,0.0401692100307705,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T110447_63ebb2b8ecfb,2026-09-07T11:05:08.842521+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T110447_63ebb2b8ecfb:price:20,price,20,2026-10-02,1개월,20.0,66.0469970703125,없음,,,66.0469970703125,56.917557316720654,75.17643682390435,0.8097345132743363,simple,0.0772096071747123,0.0778663951176251,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T190713_c03a8d122079,2026-09-07T19:07:34.772019+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,상승,0.3406844395516685,0.2632631241993292,0.3960524362490022,Logistic,20260907T190713_c03a8d122079:direction:Logistic,direction,1,2026-09-07,,,,,,,,,,,,,,,,,66.73500061035156,67.2249984741211,0.01783580565448739,2.0,1.0,,,,,,,0.9262086617235106,0.5501260196765914,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T190713_c03a8d122079,2026-09-07T19:07:34.772019+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T190713_c03a8d122079:price:1,price,1,2026-09-07,1거래일,1.0,66.0469970703125,없음,,,66.0469970703125,64.28974153771014,67.80425260291486,0.7883597883597884,simple,0.0169789220269378,0.0170185534338604,0.0,0.0,0.0,66.73500061035156,67.2249984741211,0.01783580565448739,,,,,,,1.0,-1.1780014038085938,,,scored,False,2026-09-07T23:53:50.764422+00:00
3,20260907T190713_c03a8d122079,2026-09-07T19:07:34.772019+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T190713_c03a8d122079:price:5,price,5,2026-09-11,1주일,5.0,66.0469970703125,없음,,,66.0469970703125,61.82402614100277,70.26996799962222,0.7689594356261023,simple,0.0400882667406854,0.0401692100307705,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T190713_c03a8d122079,2026-09-07T19:07:34.772019+00:00,github-actions,823ac12bac50,2026-09-07,2026-09-04,5fd4ea4a301d5af0e0d6,9b0b1adcafba0fea37db,close_to_close,0.0064819188915649,{},,disabled,,,,,Ridge,20260907T190713_c03a8d122079:price:20,price,20,2026-10-02,1개월,20.0,66.0469970703125,없음,,,66.0469970703125,56.917557316720654,75.17643682390435,0.8097345132743363,simple,0.0772096071747123,0.0778663951176251,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-07T23:53:50.764422+00:00
3,20260907T231529_550f9215463e,2026-09-07T23:15:46.605839+00:00,github-actions,823ac12bac50,2026-09-08,2026-09-07,0ab1b56ebeed61f2e3d2,9b0b1adcafba0fea37db,close_to_close,0.0062803056426907,{},,disabled,상승,0.3607689107849596,0.271387602050729,0.3678434871643114,Logistic,20260907T231529_550f9215463e:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-07T23:53:50.764422+00:00
3,20260907T231529_550f9215463e,2026-09-07T23:15:46.605839+00:00,github-actions,823ac12bac50,2026-09-08,2026-09-07,0ab1b56ebeed61f2e3d2,9b0b1adcafba0fea37db,close_to_close,0.0062803056426907,{},,disabled,,,,,Ridge,20260907T231529_550f9215463e:price:1,price,1,2026-09-08,1거래일,1.0,66.94499969482422,없음,,,66.94499969482422,65.21925250709792,68.67074688255053,0.7883597883597884,simple,0.0169897923065331,0.0170297728685473,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-07T23:53:50.764422+00:00
3,20260907T231529_550f9215463e,2026-09-07T23:15:46.605839+00:00,github-actions,823ac12bac50,2026-09-08,2026-09-07,0ab1b56ebeed61f2e3d2,9b0b1adcafba0fea37db,close_to_close,0.0062803056426907,{},,disabled,,,,,Ridge,20260907T231529_550f9215463e:price:5,price,5,2026-09-14,1주일,5.0,66.94499969482422,없음,,,66.94499969482422,62.79774844428268,71.09225094536576,0.7689594356261023,simple,0.0400819961147374,0.0401603114838414,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-07T23:53:50.764422+00:00
3,20260907T231529_550f9215463e,2026-09-07T23:15:46.605839+00:00,github-actions,823ac12bac50,2026-09-08,2026-09-07,0ab1b56ebeed61f2e3d2,9b0b1adcafba0fea37db,close_to_close,0.0062803056426907,{},,disabled,,,,,Ridge,20260907T231529_550f9215463e:price:20,price,20,2026-10-05,1개월,20.0,66.94499969482422,없음,,,66.94499969482422,58.01056987239164,75.8794295172568,0.8061946902654867,simple,0.0771459166988737,0.0777936440936047,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-07T23:53:50.764422+00:00
3,20260907T235332_31b204013eec,2026-09-07T23:53:50.542949+00:00,github-actions,823ac12bac50,2026-09-08,2026-09-07,2c8b6647ad034900980d,9b0b1adcafba0fea37db,close_to_close,0.006324938998112231,{},,disabled,상승,0.36602583663399585,0.2668791346585912,0.36709502870741295,Logistic,20260907T235332_31b204013eec:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pending,True,2026-09-07T23:53:50.764422+00:00
3,20260907T235332_31b204013eec,2026-09-07T23:53:50.542949+00:00,github-actions,823ac12bac50,2026-09-08,2026-09-07,2c8b6647ad034900980d,9b0b1adcafba0fea37db,close_to_close,0.006324938998112231,{},,disabled,,,,,Ridge,20260907T235332_31b204013eec:price:1,price,1,2026-09-08,1거래일,1.0,67.2249984741211,없음,,,67.2249984741211,65.47971734575901,68.97027960248317,0.7883597883597884,simple,0.016993530743021387,0.01703351130503563,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-07T23:53:50.764422+00:00
3,20260907T235332_31b204013eec,2026-09-07T23:53:50.542949+00:00,github-actions,823ac12bac50,2026-09-08,2026-09-07,2c8b6647ad034900980d,9b0b1adcafba0fea37db,close_to_close,0.006324938998112231,{},,disabled,,,,,Ridge,20260907T235332_31b204013eec:price:5,price,5,2026-09-14,1주일,5.0,67.2249984741211,없음,,,67.2249984741211,63.030803986293165,71.41919296194904,0.7689594356261023,simple,0.04008572472803662,0.040164040097140585,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-07T23:53:50.764422+00:00
3,20260907T235332_31b204013eec,2026-09-07T23:53:50.542949+00:00,github-actions,823ac12bac50,2026-09-08,2026-09-07,2c8b6647ad034900980d,9b0b1adcafba0fea37db,close_to_close,0.006324938998112231,{},,disabled,,,,,Ridge,20260907T235332_31b204013eec:price:20,price,20,2026-10-05,1개월,20.0,67.2249984741211,없음,,,67.2249984741211,58.189438762555724,76.26055818568646,0.8061946902654867,simple,0.07714972259264183,0.07779744998737288,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-07T23:53:50.764422+00:00
